hotspot_fid,hotspot_id,source_year,legal_dong_code,site_code,district,place_name,display_name,accidents,casualties,deaths,serious_injuries,minor_injuries,reported_injuries,center_lng,center_lat,risk_score,risk_score_norm,risk_percentile,risk_level,risk_level_ko
6932120,2024051,2024,2720010300,27200002,대구 남구2,대구 남구 대명동(원두막 부근),대구 남구 대명동(원두막 부근),7,7,0,7,0,0,128.561461967089,35.842620932465,35.0,0.0,0.3196,low,관심
6931954,2024051,2024,2723011800,27230001,대구 북구1,대구 북구 읍내동(칠곡네거리 부근),대구 북구 읍내동(칠곡네거리 부근),8,8,1,7,0,0,128.548467374388,35.932238976756,46.0,0.1467,0.7722,medium,주의
6931857,2024051,2024,2723012400,27230002,대구 북구2,대구 북구 동천동(동평초등네거리 부근),대구 북구 동천동(동평초등네거리 부근),8,8,0,8,0,0,128.558960470234,35.936885522347,40.0,0.0667,0.5282,medium,주의
6932067,2024051,2024,2723010100,27230003,대구 북구3,대구 북구 칠성동1가(칠성시장네거리 부근),대구 북구 칠성동1가(칠성시장네거리 부근),8,8,0,8,0,0,128.604425143718,35.876204603427,40.0,0.0667,0.5282,medium,주의
6932089,2024051,2024,2723010900,27230004,대구 북구4,대구 북구 노원동3가(팔달시장역 대구3호선 부근),대구 북구 노원동3가(팔달시장역 대구3호선 부근),7,7,2,5,0,0,128.567268651994,35.88910747279,47.0,0.16,0.7893,medium,주의
6932171,2024051,2024,2726011200,27260001,대구 수성구1,대구 수성구 지산동(대구용지초등학교 부근),대구 수성구 지산동(대구용지초등학교 부근),8,9,0,8,1,0,128.632422095375,35.821246887446,41.0,0.08,0.6361,medium,주의
6932241,2024051,2024,2726011200,27260002,대구 수성구2,대구 수성구 지산동(비바채플린 부근),대구 수성구 지산동(비바채플린 부근),7,8,0,7,1,0,128.640433345526,35.822332721357,36.0,0.0133,0.3785,low,관심
6931937,2024051,2024,2729012000,27290001,대구 달서구1,대구 달서구 월성동(월성무지개어린이집 부근),대구 달서구 월성동(월성무지개어린이집 부근),9,9,0,9,0,0,128.530299720736,35.831663083038,45.0,0.1333,0.7283,medium,주의
6932161,2024051,2024,2729011300,27290002,대구 달서구2,대구 달서구 감삼동(키즈앤맘어린이집 부근),대구 달서구 감삼동(키즈앤맘어린이집 부근),7,7,1,6,0,0,128.534507418029,35.850041538942,41.0,0.08,0.6361,medium,주의
6931953,2024051,2024,2729011300,27290003,대구 달서구3,대구 달서구 감삼동(파리바게뜨 대구월드마크점 부근),대구 달서구 감삼동(파리바게뜨 대구월드마크점 부근),7,7,1,6,0,0,128.537137438096,35.84791369865,41.0,0.08,0.6361,medium,주의
6931993,2024051,2024,2729011700,27290004,대구 달서구4,대구 달서구 진천동(사랑마을어린이집 부근),대구 달서구 진천동(사랑마을어린이집 부근),7,7,0,7,0,0,128.525392548479,35.812528546587,35.0,0.0,0.3196,low,관심
6931938,2024051,2024,2817710200,28177001,인천 미추홀구1,인천 미추홀구 용현동(예은어린이집 부근),인천 미추홀구 용현동(예은어린이집 부근),9,9,1,8,0,0,126.63861084707,37.453103486855,51.0,0.2133,0.8629,high,고위험
6932004,2024051,2024,2820010200,28200001,인천 남동구1,인천 남동구 간석동(간석자유시장 부근),인천 남동구 간석동(간석자유시장 부근),8,9,1,7,1,0,126.715246810907,37.463587737191,47.0,0.16,0.7893,medium,주의
6931971,2024051,2024,2823710100,28237001,인천 부평구1,인천 부평구 부평동(시장회전교차로 부근),인천 부평구 부평동(시장회전교차로 부근),7,7,0,7,0,0,126.727079291992,37.493924757648,35.0,0.0,0.3196,low,관심
6932039,2024051,2024,2911011000,29110001,광주 동구1,광주 동구 산수동(산수오거리 부근),광주 동구 산수동(산수오거리 부근),7,7,2,5,0,0,126.931357960363,35.154238775761,47.0,0.16,0.7893,medium,주의
6932071,2024051,2024,2911012200,29110002,광주 동구2,광주 동구 학동(전대병원응급실앞교차로 부근),광주 동구 학동(전대병원응급실앞교차로 부근),7,7,0,7,0,0,126.921252719112,35.140811571672,35.0,0.0,0.3196,low,관심
6932146,2024051,2024,2914012000,29140001,광주 서구1,광주 서구 치평동(타임 부근),광주 서구 치평동(타임 부근),7,7,0,7,0,0,126.854057597741,35.153608853163,35.0,0.0,0.3196,low,관심
6931959,2024051,2024,2917011300,29170001,광주 북구1,광주 북구 각화동(문흥지구입구교차로 부근),광주 북구 각화동(문흥지구입구교차로 부근),7,7,1,6,0,0,126.930664603661,35.180094223769,41.0,0.08,0.6361,medium,주의
6932198,2024051,2024,2917011000,29170002,광주 북구2,광주 북구 우산동(사랑이네생태한마리 부근),광주 북구 우산동(사랑이네생태한마리 부근),7,8,0,8,0,0,126.921139407808,35.172097282798,39.0,0.0533,0.432,medium,주의
6931987,2024051,2024,2917011400,29170003,광주 북구3,광주 북구 두암동(브레드세븐 두암점 부근),광주 북구 두암동(브레드세븐 두암점 부근),7,7,0,7,0,0,126.932845080843,35.166592428948,35.0,0.0,0.3196,low,관심
6931892,2024051,2024,2917012800,29170004,광주 북구4,광주 북구 양산동(명문약국 부근),광주 북구 양산동(명문약국 부근),7,7,0,7,0,0,126.874777499042,35.211495750632,35.0,0.0,0.3196,low,관심
6931881,2024051,2024,2920010100,29200001,광주 광산구1,광주 광산구 송정동(꿀단지약국 부근),광주 광산구 송정동(꿀단지약국 부근),7,7,1,6,0,0,126.796010400123,35.139562958251,41.0,0.08,0.6361,medium,주의
6931873,2024051,2024,3011011900,30110001,대전 동구1,대전 동구 정동(동해당약국 부근),대전 동구 정동(동해당약국 부근),12,14,0,12,2,0,127.431742615824,36.331839788637,62.0,0.36,0.9486,high,고위험
6932090,2024051,2024,3011011900,30110002,대전 동구2,대전 동구 정동(대전역지구대 부근),대전 동구 정동(대전역지구대 부근),8,11,0,9,2,0,127.433504219253,36.330511003895,46.0,0.1467,0.7722,medium,주의
6932194,2024051,2024,3014011300,30140001,대전 중구1,대전 중구 오류동(유명약국 부근),대전 중구 오류동(유명약국 부근),7,7,0,7,0,0,127.410053821637,36.322512477698,35.0,0.0,0.3196,low,관심
6931918,2024051,2024,3017011200,30170001,대전 서구1,대전 서구 둔산동(둔산탑약국 부근),대전 서구 둔산동(둔산탑약국 부근),14,14,0,14,0,0,127.375849526046,36.350261365335,70.0,0.4667,0.9753,high,고위험
6932114,2024051,2024,3017011200,30170002,대전 서구2,대전 서구 둔산동(은하수네거리 부근),대전 서구 둔산동(은하수네거리 부근),8,9,0,8,1,0,127.377877614792,36.351228880613,41.0,0.08,0.6361,medium,주의
6932012,2024051,2024,3017011200,30170003,대전 서구3,대전 서구 둔산동(온유네닭매운탕 부근),대전 서구 둔산동(온유네닭매운탕 부근),7,8,0,8,0,0,127.398418960507,36.349266796402,39.0,0.0533,0.432,medium,주의
6932102,2024051,2024,3023011100,30230001,대전 대덕구1,대전 대덕구 석봉동(신탄진시장 부근),대전 대덕구 석봉동(신탄진시장 부근),8,8,1,7,0,0,127.425999029957,36.450094639875,46.0,0.1467,0.7722,medium,주의
6932157,2024051,2024,3111011800,31110001,울산 중구1,울산 중구 반구동(중울산새마을금고교차로 부근),울산 중구 반구동(중울산새마을금고교차로 부근),7,7,2,5,0,0,129.338005502447,35.562024355421,47.0,0.16,0.7893,medium,주의
6931999,2024051,2024,3111010600,31110002,울산 중구2,울산 중구 성남동(성남치안센터 부근),울산 중구 성남동(성남치안센터 부근),7,7,0,7,0,0,129.320747558045,35.554839812655,35.0,0.0,0.3196,low,관심
6931832,2024051,2024,3111010600,31110003,울산 중구3,울산 중구 성남동(황제약국 부근),울산 중구 성남동(황제약국 부근),7,7,0,7,0,0,129.318318756399,35.555737421167,35.0,0.0,0.3196,low,관심
6932016,2024051,2024,3111010800,31110004,울산 중구4,울산 중구 우정동(태화약국 부근),울산 중구 우정동(태화약국 부근),7,7,0,7,0,0,129.306829201396,35.556778276058,35.0,0.0,0.3196,low,관심
6932055,2024051,2024,3114010800,31140001,울산 남구1,울산 남구 야음동(수암사거리 부근),울산 남구 야음동(수암사거리 부근),10,11,0,11,0,0,129.320790947094,35.527326047084,54.0,0.2533,0.8805,high,고위험
6932136,2024051,2024,3114010400,31140002,울산 남구2,울산 남구 신정동(신정시장사거리 부근),울산 남구 신정동(신정시장사거리 부근),10,10,0,10,0,0,129.311278514701,35.542316312334,50.0,0.2,0.8407,high,고위험
6932023,2024051,2024,3114010500,31140003,울산 남구3,울산 남구 달동(MH컨벤션사거리 부근),울산 남구 달동(MH컨벤션사거리 부근),7,7,0,7,0,0,129.332280612577,35.538325146002,35.0,0.0,0.3196,low,관심
6932011,2024051,2024,3117010300,31170001,울산 동구1,울산 동구 일산동(일산해수욕장사거리 부근),울산 동구 일산동(일산해수욕장사거리 부근),7,7,0,7,0,0,129.427988230955,35.497287439875,35.0,0.0,0.3196,low,관심
6931843,2024051,2024,3171025332,31710001,울산 울주군1,울산 울주군 언양읍(장터할매소머리국밥 부근),울산 울주군 언양읍(장터할매소머리국밥 부근),7,7,0,7,0,0,129.125170053421,35.562715565445,35.0,0.0,0.3196,low,관심
6931958,2024051,2024,3611025025,36110001,세종1,세종 조치원읍(좋은약국 부근),세종 조치원읍(좋은약국 부근),7,7,0,7,0,0,127.298563856947,36.600038103173,35.0,0.0,0.3196,low,관심
6932046,2024051,2024,4111113200,41111001,경기 수원시 장안구1,경기 수원시 장안구 율전동(성대역사거리 부근),경기 수원시 장안구 율전동(성대역사거리 부근),7,7,0,7,0,0,126.972718143358,37.300590628306,35.0,0.0,0.3196,low,관심
6932140,2024051,2024,4111113000,41111002,경기 수원시 장안구2,경기 수원시 장안구 정자동(정자시장 부근),경기 수원시 장안구 정자동(정자시장 부근),7,7,0,7,0,0,126.999762522022,37.290355578793,35.0,0.0,0.3196,low,관심
6932026,2024051,2024,4111312600,41113001,경기 수원시 권선구1,경기 수원시 권선구 세류동(정조사거리 부근),경기 수원시 권선구 세류동(정조사거리 부근),7,7,0,7,0,0,127.014579670891,37.261930056083,35.0,0.0,0.3196,low,관심
6932220,2024051,2024,4111514100,41115001,경기 수원시 팔달구1,경기 수원시 팔달구 인계동(무비사거리 부근),경기 수원시 팔달구 인계동(무비사거리 부근),12,13,0,12,1,0,127.030848336853,37.264879278668,61.0,0.3467,0.943,high,고위험
6932085,2024051,2024,4111513900,41115002,경기 수원시 팔달구2,경기 수원시 팔달구 지동(지동시장 부근),경기 수원시 팔달구 지동(지동시장 부근),9,10,0,10,0,0,127.018639043321,37.277686872905,49.0,0.1867,0.8065,high,고위험
6932082,2024051,2024,4111513800,41115003,경기 수원시 팔달구3,경기 수원시 팔달구 화서동(경기도지사공관교차로 부근),경기 수원시 팔달구 화서동(경기도지사공관교차로 부근),8,8,1,7,0,0,127.006553890894,37.282280501508,46.0,0.1467,0.7722,medium,주의
6931902,2024051,2024,4111512200,41115004,경기 수원시 팔달구4,경기 수원시 팔달구 팔달로3가(중동사거리 부근),경기 수원시 팔달구 팔달로3가(중동사거리 부근),8,8,0,8,0,0,127.016414438417,37.275633552929,40.0,0.0667,0.5282,medium,주의
6931872,2024051,2024,4111513800,41115005,경기 수원시 팔달구5,경기 수원시 팔달구 화서동(화서사거리 부근),경기 수원시 팔달구 화서동(화서사거리 부근),7,7,1,6,0,0,127.003783579438,37.278989487711,41.0,0.08,0.6361,medium,주의
6932224,2024051,2024,4111513700,41115006,경기 수원시 팔달구6,경기 수원시 팔달구 고등동(갓매산삼거리 부근),경기 수원시 팔달구 고등동(갓매산삼거리 부근),7,7,0,7,0,0,127.004203815475,37.269434947551,35.0,0.0,0.3196,low,관심
6931972,2024051,2024,4111514100,41115007,경기 수원시 팔달구7,경기 수원시 팔달구 인계동(라화플러스 본점 부근),경기 수원시 팔달구 인계동(라화플러스 본점 부근),7,7,0,7,0,0,127.031389901452,37.258703109076,35.0,0.0,0.3196,low,관심
6932232,2024051,2024,4111514100,41115008,경기 수원시 팔달구8,경기 수원시 팔달구 지동(영동사거리 부근),경기 수원시 팔달구 지동(영동사거리 부근),7,7,0,7,0,0,127.019478108867,37.275203747623,35.0,0.0,0.3196,low,관심
6932206,2024051,2024,4111512200,41115009,경기 수원시 팔달구9,경기 수원시 팔달구 팔달로3가(팔달문로터리 부근),경기 수원시 팔달구 팔달로3가(팔달문로터리 부근),7,7,0,7,0,0,127.016489538452,37.277765053515,35.0,0.0,0.3196,low,관심
6932186,2024051,2024,4111710100,41117001,경기 수원시 영통구1,경기 수원시 영통구 매탄동(행복한어린이집 부근),경기 수원시 영통구 매탄동(행복한어린이집 부근),7,7,0,7,0,0,127.042540773878,37.273239766641,35.0,0.0,0.3196,low,관심
6931965,2024051,2024,4113110300,41131001,경기 성남시 수정구1,경기 성남시 수정구 수진동(녹용당 약국 부근),경기 성남시 수정구 수진동(녹용당 약국 부근),12,12,0,12,0,0,127.132211658674,37.439749603875,60.0,0.3333,0.935,high,고위험
6931882,2024051,2024,4113110300,41131002,경기 성남시 수정구2,경기 성남시 수정구 수진동(365수정메디약국 부근),경기 성남시 수정구 수진동(365수정메디약국 부근),9,9,0,9,0,0,127.133950931826,37.441237758258,45.0,0.1333,0.7283,medium,주의
6932148,2024051,2024,4113110200,41131003,경기 성남시 수정구3,경기 성남시 수정구 태평동(탄리사거리 부근),경기 성남시 수정구 태평동(탄리사거리 부근),8,9,0,9,0,0,127.136288693459,37.441833367248,44.0,0.12,0.6779,medium,주의
6931823,2024051,2024,4113110100,41131004,경기 성남시 수정구4,경기 성남시 수정구 신흥동(숯골사거리 부근),경기 성남시 수정구 신흥동(숯골사거리 부근),7,8,0,8,0,0,127.141657389376,37.443669406826,39.0,0.0533,0.432,medium,주의
6931970,2024051,2024,4113110300,41131005,경기 성남시 수정구5,경기 성남시 수정구 수진동(수진지구대 부근),경기 성남시 수정구 수진동(수진지구대 부근),7,7,0,7,0,0,127.128558456158,37.434415582396,35.0,0.0,0.3196,low,관심
6932110,2024051,2024,4113110300,41131006,경기 성남시 수정구6,경기 성남시 수정구 수진동(정다운약국 부근),경기 성남시 수정구 수진동(정다운약국 부근),7,7,0,7,0,0,127.129290205184,37.440061815954,35.0,0.0,0.3196,low,관심
6932063,2024051,2024,4113110100,41131007,경기 성남시 수정구7,경기 성남시 수정구 신흥동(신흥지구대 부근),경기 성남시 수정구 신흥동(신흥지구대 부근),7,8,0,7,1,0,127.143925922165,37.441511599835,36.0,0.0133,0.3785,low,관심
6932100,2024051,2024,4113110600,41131008,경기 성남시 수정구8,경기 성남시 수정구 양지동(양지동행정복지센터 부근),경기 성남시 수정구 양지동(양지동행정복지센터 부근),7,7,0,7,0,0,127.160488437114,37.454995261484,35.0,0.0,0.3196,low,관심
6932211,2024051,2024,4113310100,41133001,경기 성남시 중원구1,경기 성남시 중원구 성남동(상아약국 부근),경기 성남시 중원구 성남동(상아약국 부근),11,11,0,11,0,0,127.130535997448,37.432708608559,55.0,0.2667,0.9007,high,고위험
6932155,2024051,2024,4113310100,41133002,경기 성남시 중원구2,경기 성남시 중원구 성남동(모란역 수인분당선 부근),경기 성남시 중원구 성남동(모란역 수인분당선 부근),9,9,1,8,0,0,127.12869412655,37.431725997813,51.0,0.2133,0.8629,high,고위험
6932065,2024051,2024,4113310500,41133003,경기 성남시 중원구3,경기 성남시 중원구 상대원동(조은어린이집 부근),경기 성남시 중원구 상대원동(조은어린이집 부근),7,7,1,6,0,0,127.158708185016,37.437453967035,41.0,0.08,0.6361,medium,주의
6931853,2024051,2024,4113310300,41133004,경기 성남시 중원구4,경기 성남시 중원구 금광동(단대오거리 부근),경기 성남시 중원구 금광동(단대오거리 부근),7,7,0,7,0,0,127.157350000482,37.44526492758,35.0,0.0,0.3196,low,관심
